order_id,customer_id,order_date,order_status,order_channel,shipping_city,shipping_state,shipping_fee,order_subtotal,order_total
710914,102412,2024-07-03 23:50:36,Delivered,Mobile Web,Mumbai,Maharashtra,0.0,117716.48,117716.48
710915,102525,2023-09-18 21:53:17,Delivered,Website,Jaipur,Rajasthan,0.0,2138.52,2138.52
710916,100555,2024-03-30 19:36:08,Delivered,Mobile App,Mumbai,Maharashtra,0.0,41829.97,41829.97
710917,100450,2025-07-03 20:48:08,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,119209.75,119209.75
710918,102439,2023-11-14 19:09:15,Delivered,Mobile App,Nagpur,Maharashtra,0.0,5476.63,5476.63
710919,101939,2024-10-01 15:09:40,Delivered,Website,Ahmedabad,Gujarat,0.0,3736.67,3736.67
710920,101939,2024-11-21 17:34:38,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,2651.65,2651.65
710921,102225,2024-12-31 17:43:47,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,20876.04,20876.04
710922,102412,2025-11-09 21:08:03,Cancelled,Website,Indore,Madhya Pradesh,0.0,13027.22,13027.22
710923,101549,2025-03-07 21:48:53,Delivered,Website,Kochi,Kerala,0.0,4483.05,4483.05
710924,101806,2025-07-26 13:51:51,Returned,Mobile App,Faridabad,Haryana,0.0,27512.13,27512.13
710925,100475,2024-12-13 20:44:31,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,149438.63,149438.63
710926,101043,2025-09-11 21:12:57,Shipped,Mobile App,Ahmedabad,Gujarat,0.0,244508.76,244508.76
710927,101155,2023-12-26 16:42:40,Delivered,Website,Bhopal,Madhya Pradesh,0.0,12802.24,12802.24
710928,100024,2023-10-30 12:46:18,Delivered,Website,Ahmedabad,Gujarat,0.0,127329.47,127329.47
710929,101510,2025-11-05 22:45:55,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,161877.97,161877.97
710930,100293,2025-04-15 15:46:42,Delivered,Mobile App,Mumbai,Maharashtra,0.0,3539.1,3539.1
710931,100540,2025-03-19 20:17:45,Delivered,Mobile App,Pune,Maharashtra,0.0,8834.38,8834.38
710932,100423,2024-09-16 15:47:18,Delivered,Website,Chennai,Tamil Nadu,0.0,12432.46,12432.46
710933,102968,2024-05-24 23:03:48,Delivered,Website,Chandigarh,Chandigarh,0.0,3327.89,3327.89
710934,100423,2024-11-13 17:37:05,Delivered,Website,Kochi,Kerala,0.0,11750.04,11750.04
710935,100646,2023-07-23 23:06:58,Processing,Website,Bhopal,Madhya Pradesh,0.0,424370.21,424370.21
710936,102583,2024-08-31 18:08:45,Processing,Mobile Web,Nagpur,Maharashtra,0.0,59250.28,59250.28
710937,100423,2024-08-31 18:31:55,Cancelled,Mobile App,Mumbai,Maharashtra,0.0,221512.86,221512.86
710938,102412,2024-11-03 23:07:58,Cancelled,Mobile App,Delhi,Delhi,0.0,2395.71,2395.71
710939,102925,2025-02-01 09:54:24,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,125812.21,125812.21
710940,102998,2025-11-24 18:18:05,Processing,Mobile App,Bengaluru,Karnataka,0.0,41075.12,41075.12
710941,101315,2025-02-23 14:31:30,Cancelled,Website,Delhi,Delhi,0.0,134789.99,134789.99
710942,101043,2025-10-16 20:35:38,Delivered,Mobile App,Pune,Maharashtra,0.0,29767.97,29767.97
710943,102016,2024-11-13 21:14:44,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,5380.09,5380.09
710944,101594,2025-01-26 15:51:15,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,2898.47,2898.47
710945,100279,2023-05-04 14:27:33,Returned,Mobile App,Kochi,Kerala,0.0,4465.46,4465.46
710946,102412,2023-08-10 17:09:37,Returned,Mobile App,Pune,Maharashtra,0.0,1320.06,1320.06
710947,100456,2024-12-10 16:58:05,Delivered,Website,Chandigarh,Chandigarh,0.0,6569.37,6569.37
710948,100423,2024-06-17 23:22:17,Shipped,Mobile App,Mumbai,Maharashtra,0.0,35540.94,35540.94
710949,102374,2025-08-07 18:16:18,Delivered,Mobile App,Kochi,Kerala,0.0,62231.28,62231.28
710950,101385,2024-11-06 17:57:35,Delivered,Mobile Web,Bengaluru,Karnataka,0.0,7667.78,7667.78
710951,100211,2025-10-15 14:30:52,Processing,Mobile App,Jaipur,Rajasthan,0.0,3195.51,3195.51
710952,102034,2025-12-11 11:58:01,Shipped,Mobile App,Bhopal,Madhya Pradesh,0.0,2856.06,2856.06
710953,101524,2023-08-30 23:15:09,Returned,Mobile App,Kochi,Kerala,0.0,3856.72,3856.72
710954,100423,2024-06-16 14:30:15,Delivered,Website,Faridabad,Haryana,0.0,926.36,926.36
710955,102412,2025-03-11 18:48:28,Delivered,Website,Faridabad,Haryana,0.0,4967.97,4967.97
710956,100760,2024-02-16 15:44:03,Delivered,Mobile App,Nagpur,Maharashtra,0.0,2693.32,2693.32
710957,102944,2023-12-29 20:58:26,Delivered,Website,Guwahati,Assam,0.0,201191.51,201191.51
710958,102872,2025-08-19 20:45:23,Delivered,Website,Kochi,Kerala,0.0,9935.62,9935.62
710959,101059,2025-12-20 17:11:45,Returned,Website,Hyderabad,Telangana,0.0,30129.04,30129.04
710960,102315,2025-07-11 23:23:14,Cancelled,Mobile App,Guwahati,Assam,0.0,9034.18,9034.18
710961,102988,2024-10-26 11:37:16,Delivered,Mobile Web,Chandigarh,Chandigarh,0.0,289703.39,289703.39
710962,102412,2024-08-15 21:16:13,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,92454.87,92454.87
710963,101928,2024-11-04 20:55:12,Delivered,Mobile App,Jaipur,Rajasthan,0.0,127927.42,127927.42
710964,100405,2024-09-11 18:37:49,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,9606.13,9606.13
710965,102851,2024-10-14 14:19:16,Delivered,Website,Lucknow,Uttar Pradesh,0.0,10026.91,10026.91
710966,101065,2023-10-26 13:58:01,Delivered,Website,Patna,Bihar,0.0,236990.5,236990.5
710967,100574,2025-10-25 20:55:58,Cancelled,Mobile Web,Kochi,Kerala,0.0,55937.88,55937.88
710968,101715,2025-06-18 23:00:04,Cancelled,Website,Guwahati,Assam,0.0,99771.26,99771.26
710969,100214,2025-03-31 18:50:56,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,6954.94,6954.94
710970,102397,2025-11-16 12:20:41,Delivered,Website,Indore,Madhya Pradesh,0.0,181569.4,181569.4
710971,100964,2024-01-21 19:34:01,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,19236.41,19236.41
710972,101243,2023-05-19 18:44:47,Shipped,Mobile App,Nagpur,Maharashtra,0.0,5935.02,5935.02
710973,100810,2025-09-02 15:29:32,Delivered,Mobile App,Mumbai,Maharashtra,0.0,141777.59,141777.59
710974,102968,2025-12-30 17:54:02,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,174079.5,174079.5
710975,101753,2024-12-08 19:30:08,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,3134.85,3134.85
710976,100386,2023-04-15 15:26:43,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,275084.64,275084.64
710977,102083,2025-07-19 16:58:28,Returned,Mobile App,Faridabad,Haryana,0.0,21041.22,21041.22
710978,102217,2023-05-09 16:31:36,Delivered,Website,Indore,Madhya Pradesh,0.0,9521.32,9521.32
710979,101442,2024-11-04 22:22:33,Delivered,Website,Bengaluru,Karnataka,0.0,11857.26,11857.26
710980,102412,2024-01-12 19:49:18,Cancelled,Mobile App,Jaipur,Rajasthan,0.0,7531.34,7531.34
710981,101866,2025-10-31 17:53:47,Delivered,Mobile App,Faridabad,Haryana,66.34,463.18,529.52
710982,102083,2024-08-26 14:45:44,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,55207.74,55207.74
710983,102412,2025-10-23 21:28:35,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,91611.15,91611.15
710984,102412,2024-02-06 22:00:53,Delivered,Mobile App,Jaipur,Rajasthan,0.0,8282.74,8282.74
710985,101370,2024-06-06 20:39:31,Shipped,Website,Bhopal,Madhya Pradesh,0.0,833.72,833.72
710986,102412,2025-11-15 23:46:41,Delivered,Mobile App,Jaipur,Rajasthan,0.0,5495.88,5495.88
710987,101739,2023-10-24 23:58:51,Processing,Mobile App,Mumbai,Maharashtra,0.0,50779.24,50779.24
710988,102259,2024-12-08 19:41:38,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,165609.34,165609.34
710989,102713,2024-06-07 18:38:42,Delivered,Mobile App,Hyderabad,Telangana,0.0,283186.87,283186.87
710990,100483,2025-07-12 12:27:21,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,15368.43,15368.43
710991,101744,2023-08-06 23:42:35,Delivered,Website,Hyderabad,Telangana,60.51,463.18,523.69
710992,102616,2024-08-10 23:35:00,Cancelled,Mobile App,Jaipur,Rajasthan,0.0,9064.69,9064.69
710993,102607,2025-04-22 19:38:14,Delivered,Mobile Web,Kolkata,West Bengal,0.0,1607.73,1607.73
710994,102754,2024-07-03 15:50:46,Shipped,Mobile App,Delhi,Delhi,0.0,3555.57,3555.57
710995,101852,2023-04-14 16:35:24,Delivered,Website,Chennai,Tamil Nadu,0.0,8779.41,8779.41
710996,101914,2025-04-29 20:54:43,Cancelled,Website,Hyderabad,Telangana,0.0,8324.88,8324.88
710997,101764,2024-10-15 21:20:47,Returned,Website,Delhi,Delhi,0.0,190535.6,190535.6
710998,101286,2023-01-21 15:28:33,Delivered,Website,Surat,Gujarat,0.0,36623.04,36623.04
710999,100097,2025-01-12 13:11:01,Delivered,Website,Bengaluru,Karnataka,0.0,121076.51,121076.51
711000,102766,2025-11-02 16:24:31,Delivered,Website,Bhopal,Madhya Pradesh,0.0,18247.78,18247.78
711001,100221,2023-07-07 22:20:11,Cancelled,Mobile App,Pune,Maharashtra,0.0,41256.85,41256.85
711002,101117,2024-12-22 20:19:59,Shipped,Mobile App,Nagpur,Maharashtra,0.0,3757.32,3757.32
711003,100252,2025-05-22 16:21:34,Delivered,Website,Lucknow,Uttar Pradesh,0.0,8802.28,8802.28
711004,102305,2023-05-05 11:30:49,Delivered,Mobile App,Kolkata,West Bengal,0.0,7278.17,7278.17
711005,101764,2023-02-06 22:00:33,Cancelled,Mobile Web,Hyderabad,Telangana,0.0,177136.68,177136.68
711006,102683,2024-09-12 17:54:09,Delivered,Mobile App,Bengaluru,Karnataka,0.0,3820.97,3820.97
711007,101678,2025-07-31 13:27:46,Delivered,Website,Indore,Madhya Pradesh,0.0,2818.39,2818.39
711008,101988,2023-09-21 23:50:06,Delivered,Mobile Web,Guwahati,Assam,0.0,99867.68,99867.68
711009,102826,2025-09-14 15:48:24,Returned,Mobile App,Lucknow,Uttar Pradesh,0.0,242873.92,242873.92
711010,102709,2025-03-01 11:12:29,Shipped,Mobile App,Pune,Maharashtra,0.0,8092.09,8092.09
711011,101764,2024-03-27 11:02:51,Delivered,Website,Nagpur,Maharashtra,0.0,3488.77,3488.77
711012,102384,2024-10-22 20:28:25,Delivered,Website,Mumbai,Maharashtra,0.0,1320.06,1320.06
711013,101234,2025-12-03 17:30:28,Delivered,Mobile Web,Nagpur,Maharashtra,0.0,12599.44,12599.44
711014,102395,2023-11-03 23:15:36,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,77831.1,77831.1
711015,101641,2024-10-13 20:19:05,Returned,Mobile App,Chennai,Tamil Nadu,0.0,16962.48,16962.48
711016,101561,2025-01-24 17:30:52,Delivered,Website,Coimbatore,Tamil Nadu,0.0,139275.2,139275.2
711017,101315,2023-08-15 16:48:08,Returned,Mobile App,Delhi,Delhi,0.0,12758.08,12758.08
711018,100744,2023-03-18 19:12:21,Delivered,Website,Chennai,Tamil Nadu,0.0,8038.32,8038.32
711019,102421,2023-01-24 17:00:39,Delivered,Mobile App,Kochi,Kerala,0.0,1389.54,1389.54
711020,100760,2024-03-16 23:21:19,Returned,Website,Faridabad,Haryana,0.0,570.17,570.17
711021,101162,2023-05-09 11:00:18,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,1389.54,1389.54
711022,101764,2025-08-11 20:02:52,Returned,Mobile App,Hyderabad,Telangana,0.0,3249.85,3249.85
711023,102255,2025-12-30 18:33:01,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,302085.93,302085.93
711024,102878,2023-04-19 17:06:59,Delivered,Website,Hyderabad,Telangana,0.0,52253.31,52253.31
711025,101543,2024-08-07 21:34:26,Delivered,Mobile App,Bengaluru,Karnataka,0.0,10301.52,10301.52
711026,101764,2023-02-12 16:00:33,Delivered,Mobile App,Kolkata,West Bengal,0.0,3849.33,3849.33
711027,102766,2023-08-11 16:21:48,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,57309.17,57309.17
711028,101751,2024-03-13 21:35:01,Delivered,Website,Delhi,Delhi,0.0,228470.11,228470.11
711029,101906,2024-06-15 13:57:02,Delivered,Mobile App,Kochi,Kerala,0.0,168200.23,168200.23
711030,101954,2025-11-11 23:35:42,Returned,Website,Lucknow,Uttar Pradesh,0.0,7259.27,7259.27
711031,101984,2024-06-18 16:08:55,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,4423.31,4423.31
711032,102412,2024-10-11 16:38:16,Delivered,Website,Jaipur,Rajasthan,0.0,3315.34,3315.34
711033,100912,2023-12-03 23:01:46,Returned,Website,Patna,Bihar,0.0,880.04,880.04
711034,102810,2023-01-01 16:10:42,Shipped,Mobile App,Bengaluru,Karnataka,0.0,182301.69,182301.69
711035,101845,2025-10-23 20:20:30,Delivered,Website,Indore,Madhya Pradesh,0.0,3900.66,3900.66
711036,101939,2023-05-20 21:22:12,Returned,Mobile App,Kochi,Kerala,0.0,175157.39,175157.39
711037,101522,2025-12-02 22:24:08,Cancelled,Mobile App,Jaipur,Rajasthan,0.0,4948.05,4948.05
711038,102851,2023-08-08 20:29:57,Shipped,Mobile App,Chandigarh,Chandigarh,0.0,36754.37,36754.37
711039,101406,2025-01-02 20:06:34,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,926.36,926.36
711040,102016,2025-12-31 16:24:39,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,8046.97,8046.97
711041,101658,2023-08-15 14:30:46,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,122428.35,122428.35
711042,101131,2024-07-27 14:44:12,Delivered,Mobile App,Nagpur,Maharashtra,0.0,86692.4,86692.4
711043,101122,2025-07-19 19:46:53,Returned,Mobile App,Guwahati,Assam,0.0,5683.11,5683.11
711044,101518,2023-02-24 12:51:02,Delivered,Mobile App,Kochi,Kerala,0.0,10775.28,10775.28
711045,101939,2025-04-11 16:42:26,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,6135.87,6135.87
711046,101005,2023-05-18 21:24:54,Cancelled,Mobile App,Kolkata,West Bengal,0.0,152776.58,152776.58
711047,102317,2023-11-18 16:19:33,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,7402.29,7402.29
711048,101572,2023-09-20 23:47:17,Delivered,Website,Kochi,Kerala,0.0,8371.2,8371.2
711049,102568,2025-10-27 19:03:21,Returned,Mobile App,Hyderabad,Telangana,0.0,156440.16,156440.16
711050,102094,2023-10-10 15:51:59,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,1389.54,1389.54
711051,101666,2023-03-12 18:59:19,Returned,Mobile App,Hyderabad,Telangana,0.0,787.41,787.41
711052,100434,2024-12-20 18:51:56,Delivered,Mobile App,Delhi,Delhi,0.0,741.09,741.09
711053,100076,2024-04-17 17:37:53,Delivered,Mobile Web,Surat,Gujarat,0.0,8510.15,8510.15
711054,100117,2024-07-01 23:33:01,Delivered,Mobile Web,Chandigarh,Chandigarh,0.0,78961.71,78961.71
711055,101178,2023-07-21 23:54:11,Delivered,Mobile App,Nagpur,Maharashtra,0.0,11485.99,11485.99
711056,102154,2025-06-11 21:58:34,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,8679.14,8679.14
711057,102308,2024-12-30 18:01:27,Cancelled,Mobile Web,Nagpur,Maharashtra,0.0,10294.06,10294.06
711058,100803,2024-05-10 23:00:59,Delivered,Mobile App,Guwahati,Assam,0.0,49389.98,49389.98
711059,100956,2023-10-04 23:46:41,Delivered,Website,Guwahati,Assam,0.0,75620.78,75620.78
711060,100967,2024-12-24 20:06:06,Delivered,Website,Guwahati,Assam,0.0,2772.82,2772.82
711061,100842,2025-07-17 16:03:38,Delivered,Mobile App,Surat,Gujarat,0.0,88302.5,88302.5
711062,102936,2024-02-26 23:50:24,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,9271.08,9271.08
711063,100029,2023-02-12 19:15:08,Cancelled,Website,Kolkata,West Bengal,0.0,5897.89,5897.89
711064,101764,2023-11-02 17:15:25,Delivered,Mobile Web,Surat,Gujarat,0.0,54193.72,54193.72
711065,100324,2025-04-02 23:03:05,Cancelled,Website,Coimbatore,Tamil Nadu,0.0,45346.94,45346.94
711066,100912,2025-12-25 17:30:13,Delivered,Mobile App,Hyderabad,Telangana,0.0,1181.13,1181.13
711067,102700,2023-01-24 21:01:54,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,48843.15,48843.15
711068,100692,2024-02-17 20:07:25,Delivered,Mobile App,Pune,Maharashtra,0.0,65778.88,65778.88
711069,101648,2023-04-21 23:42:43,Delivered,Mobile App,Hyderabad,Telangana,0.0,80710.86,80710.86
711070,102695,2024-03-03 15:35:36,Delivered,Mobile Web,Ahmedabad,Gujarat,0.0,351059.67,351059.67
711071,102412,2024-07-02 23:15:14,Delivered,Website,Jaipur,Rajasthan,0.0,81590.3,81590.3
711072,102251,2025-11-02 17:34:25,Delivered,Mobile Web,Pune,Maharashtra,0.0,12127.93,12127.93
711073,101990,2023-05-19 16:11:15,Delivered,Website,Ahmedabad,Gujarat,0.0,6348.31,6348.31
711074,101825,2025-07-15 21:27:08,Delivered,Mobile App,Jaipur,Rajasthan,0.0,62136.28,62136.28
711075,102000,2024-06-17 23:46:37,Delivered,Website,Indore,Madhya Pradesh,0.0,238495.37,238495.37
711076,100533,2025-08-16 14:24:52,Delivered,Mobile App,Pune,Maharashtra,0.0,101180.45,101180.45
711077,101764,2024-10-20 16:28:17,Shipped,Mobile App,Ahmedabad,Gujarat,0.0,48493.55,48493.55
711078,102968,2023-03-10 14:13:32,Delivered,Mobile App,Guwahati,Assam,0.0,4365.9,4365.9
711079,101939,2025-11-14 16:56:01,Delivered,Website,Mumbai,Maharashtra,0.0,39517.15,39517.15
711080,102920,2023-05-21 19:30:03,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,972.68,972.68
711081,102412,2024-12-27 19:56:49,Returned,Website,Kolkata,West Bengal,0.0,152746.95,152746.95
711082,100814,2025-10-13 21:42:15,Delivered,Website,Pune,Maharashtra,0.0,7050.36,7050.36
711083,101453,2023-05-17 19:37:13,Cancelled,Mobile App,Kolkata,West Bengal,0.0,833.72,833.72
711084,101842,2024-11-12 22:16:21,Returned,Mobile App,Jaipur,Rajasthan,0.0,83890.53,83890.53
711085,101453,2025-08-31 17:59:28,Returned,Mobile App,Patna,Bihar,0.0,5202.79,5202.79
711086,102813,2025-12-23 18:43:56,Shipped,Mobile App,Surat,Gujarat,0.0,4269.93,4269.93
711087,100635,2025-05-17 18:49:33,Delivered,Mobile App,Surat,Gujarat,0.0,10784.74,10784.74
711088,101166,2024-01-13 18:22:01,Returned,Website,Faridabad,Haryana,0.0,8594.14,8594.14
711089,101494,2025-04-23 17:09:08,Delivered,Mobile App,Pune,Maharashtra,0.0,10469.29,10469.29
711090,101957,2025-04-30 18:47:01,Delivered,Website,Coimbatore,Tamil Nadu,0.0,6067.03,6067.03
711091,100540,2025-04-23 17:15:19,Returned,Website,Faridabad,Haryana,0.0,9401.5,9401.5
711092,101449,2025-10-02 16:38:00,Cancelled,Mobile App,Bengaluru,Karnataka,0.0,29064.79,29064.79
711093,101764,2023-05-28 16:14:36,Delivered,Website,Surat,Gujarat,57.03,393.7,450.73
711094,102655,2023-07-03 10:59:12,Delivered,Website,Ahmedabad,Gujarat,0.0,5982.22,5982.22
711095,102410,2025-02-09 18:02:52,Delivered,Mobile Web,Guwahati,Assam,0.0,1181.11,1181.11
711096,100630,2025-11-21 18:33:04,Shipped,Website,Kochi,Kerala,0.0,171882.61,171882.61
711097,101599,2024-09-15 14:39:14,Delivered,Website,Faridabad,Haryana,0.0,6823.93,6823.93
711098,102573,2025-11-28 19:38:55,Delivered,Website,Delhi,Delhi,0.0,10668.65,10668.65
711099,102583,2025-11-10 16:54:43,Delivered,Mobile App,Delhi,Delhi,0.0,5982.22,5982.22
711100,100156,2025-10-25 11:59:58,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,128980.81,128980.81
711101,102932,2025-10-28 19:56:12,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,926.36,926.36
711102,100508,2025-10-23 23:24:40,Delivered,Mobile App,Mumbai,Maharashtra,0.0,5704.31,5704.31
711103,100161,2025-08-26 18:09:07,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,3803.92,3803.92
711104,102412,2025-04-17 13:26:31,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,2435.75,2435.75
711105,100502,2023-02-10 16:27:34,Delivered,Website,Chandigarh,Chandigarh,0.0,3315.34,3315.34
711106,101848,2023-08-09 22:09:30,Delivered,Mobile App,Surat,Gujarat,0.0,61468.52,61468.52
711107,101030,2023-08-11 20:35:26,Delivered,Mobile Web,Faridabad,Haryana,56.47,463.18,519.65
711108,102468,2023-02-08 23:45:03,Delivered,Mobile App,Nagpur,Maharashtra,0.0,1296.9,1296.9
711109,101224,2023-07-17 20:41:08,Delivered,Mobile App,Hyderabad,Telangana,0.0,28689.71,28689.71
711110,102798,2025-11-02 19:46:48,Delivered,Mobile Web,Kochi,Kerala,0.0,4387.56,4387.56
711111,100664,2025-03-10 19:06:25,Returned,Website,Guwahati,Assam,0.0,7486.66,7486.66
711112,102412,2024-02-26 19:54:50,Cancelled,Mobile App,Kolkata,West Bengal,0.0,7204.6,7204.6
711113,102988,2025-08-03 15:49:37,Delivered,Mobile App,Patna,Bihar,0.0,55643.68,55643.68
711114,100886,2024-10-06 16:08:43,Delivered,Mobile App,Mumbai,Maharashtra,0.0,310845.61,310845.61
711115,102986,2023-08-21 18:01:29,Delivered,Mobile App,Pune,Maharashtra,0.0,6445.4,6445.4
711116,102412,2025-10-16 16:51:52,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,147198.9,147198.9
711117,102520,2024-04-06 11:24:22,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,8973.33,8973.33
711118,100423,2025-04-22 12:48:43,Delivered,Website,Chandigarh,Chandigarh,0.0,926.36,926.36
711119,101254,2024-01-27 15:41:59,Delivered,Website,Delhi,Delhi,0.0,53122.86,53122.86
711120,101764,2024-10-13 23:00:52,Cancelled,Mobile App,Mumbai,Maharashtra,0.0,5843.27,5843.27
711121,100746,2025-08-22 23:40:59,Delivered,Mobile App,Mumbai,Maharashtra,0.0,169436.89,169436.89
711122,100798,2023-09-15 23:00:01,Delivered,Website,Hyderabad,Telangana,0.0,199337.57,199337.57
711123,102412,2025-12-16 22:21:00,Delivered,Mobile App,Delhi,Delhi,0.0,200393.79,200393.79
711124,102812,2023-05-04 23:47:30,Delivered,Website,Chennai,Tamil Nadu,0.0,127177.71,127177.71
711125,101160,2024-11-01 20:09:28,Shipped,Mobile App,Hyderabad,Telangana,0.0,3821.12,3821.12
711126,101644,2025-10-31 21:51:08,Delivered,Mobile App,Mumbai,Maharashtra,0.0,9065.97,9065.97
711127,102083,2025-11-14 23:15:59,Delivered,Mobile App,Surat,Gujarat,0.0,24178.05,24178.05
711128,102270,2023-11-14 23:53:31,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,192607.48,192607.48
711129,102251,2023-08-24 21:11:16,Delivered,Website,Nagpur,Maharashtra,0.0,18139.02,18139.02
711130,102000,2025-05-18 19:20:34,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,11501.26,11501.26
711131,101262,2023-03-15 12:45:20,Returned,Website,Guwahati,Assam,0.0,5149.93,5149.93
711132,102573,2024-10-05 08:19:27,Delivered,Mobile App,Surat,Gujarat,0.0,11670.23,11670.23
711133,101939,2025-08-06 19:27:43,Delivered,Mobile Web,Patna,Bihar,0.0,1983.95,1983.95
711134,102780,2024-11-15 19:07:50,Delivered,Mobile App,Faridabad,Haryana,0.0,92460.15,92460.15
711135,102828,2023-10-15 23:41:35,Delivered,Website,Chandigarh,Chandigarh,0.0,8943.67,8943.67
711136,101764,2024-10-06 16:42:34,Delivered,Mobile Web,Coimbatore,Tamil Nadu,0.0,1955.28,1955.28
711137,102524,2025-11-02 10:39:19,Delivered,Mobile App,Hyderabad,Telangana,63.7,463.18,526.88
711138,102666,2025-01-17 20:48:14,Cancelled,Mobile App,Patna,Bihar,0.0,122110.15,122110.15
711139,101764,2025-05-15 23:56:58,Delivered,Mobile Web,Kochi,Kerala,0.0,47423.59,47423.59
711140,100288,2024-04-02 23:10:55,Delivered,Website,Kolkata,West Bengal,0.0,42431.33,42431.33
711141,102122,2023-10-15 18:42:55,Delivered,Mobile App,Delhi,Delhi,0.0,5383.99,5383.99
711142,102997,2023-12-18 17:09:02,Delivered,Mobile App,Mumbai,Maharashtra,0.0,20470.85,20470.85
711143,100211,2024-10-31 19:36:48,Delivered,Website,Kochi,Kerala,0.0,4075.51,4075.51
711144,102297,2024-01-16 20:42:26,Delivered,Website,Coimbatore,Tamil Nadu,0.0,117127.36,117127.36
711145,102412,2024-11-05 16:34:11,Delivered,Website,Surat,Gujarat,0.0,5687.5,5687.5
711146,101043,2025-05-02 23:24:31,Processing,Website,Mumbai,Maharashtra,0.0,230911.62,230911.62
711147,102439,2025-05-27 16:56:42,Delivered,Website,Kochi,Kerala,0.0,2084.31,2084.31
711148,101832,2023-09-28 18:48:27,Returned,Website,Bengaluru,Karnataka,0.0,46487.06,46487.06
711149,102867,2025-06-14 21:41:09,Delivered,Mobile App,Hyderabad,Telangana,0.0,159377.42,159377.42
711150,102907,2025-03-21 21:33:34,Shipped,Mobile App,Chandigarh,Chandigarh,0.0,49943.26,49943.26
711151,101265,2023-01-22 23:43:45,Delivered,Mobile App,Bengaluru,Karnataka,0.0,4803.07,4803.07
711152,100320,2023-04-15 19:11:25,Shipped,Website,Indore,Madhya Pradesh,0.0,7023.91,7023.91
711153,101305,2025-02-16 15:30:17,Delivered,Website,Ahmedabad,Gujarat,0.0,142605.95,142605.95
711154,102093,2024-05-31 23:58:54,Delivered,Mobile Web,Pune,Maharashtra,0.0,926.36,926.36
711155,100627,2023-08-28 14:51:18,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,6839.92,6839.92
711156,101258,2023-03-19 08:05:29,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,1250.59,1250.59
711157,102867,2023-09-19 18:19:38,Delivered,Mobile App,Patna,Bihar,0.0,3527.7,3527.7
711158,102635,2025-11-24 19:04:43,Delivered,Mobile App,Bengaluru,Karnataka,0.0,11428.46,11428.46
711159,102661,2025-05-20 19:00:18,Delivered,Mobile App,Guwahati,Assam,0.0,108874.55,108874.55
711160,102412,2024-10-28 22:19:41,Delivered,Mobile App,Bengaluru,Karnataka,0.0,99825.98,99825.98
711161,102714,2025-11-12 19:12:24,Delivered,Mobile Web,Hyderabad,Telangana,0.0,147327.03,147327.03
711162,101764,2025-01-20 20:43:42,Shipped,Mobile Web,Chandigarh,Chandigarh,0.0,10574.9,10574.9
711163,102412,2025-05-19 18:58:53,Delivered,Mobile App,Pune,Maharashtra,0.0,117282.05,117282.05
711164,102412,2024-01-20 16:33:07,Delivered,Mobile App,Faridabad,Haryana,0.0,1852.72,1852.72
